agricultrendsyieldregression.country,agricultrendsyieldregression.crop,agricultrendsyieldregression.coefficient1,agricultrendsyieldregression.coefficient2,agricultrendsyieldregression.intercept,agricultrendsyieldregression.mse
Luxembourg,Carrots and turnips,320.36278823211666,40.59216736696005,3.965832563827694,1.1984923395273895E11
Kenya,Millet,24.606945479517545,10.795954749654632,0.4404607109291608,1.0173595312862095E8
Israel,Fruit fresh nes,97.4754227579175,84.81370907855214,4.156061572865152,2.929308787652435E10
Nigeria,Cow peas dry,17.456555346050315,5.002637768961066,0.1844743425288109,1.5908062136311706E7
Morocco,Chillies and peppers green,219.24897226955574,166.54582483604486,9.248025687509681,4.3404949658350655E10
Spain,Bananas,825.0508676196708,236.808937684827,16.873656921788772,1.1498845937535861E11
Timor-Leste,Coarse Grain Total,54.21487700241708,11.001162365945175,0.4338177531920134,4.780719733649392E7
Libya,Vegetables leguminous nes,21.511409117659873,121.25689343532908,5.441149098507778,1.3543995120091246E10
Japan,Figs,159.92057173944812,13.825998683086464,1.1376728921709285,1.3037155587363453E10
United Arab Emirates,Pumpkins squash and gourds,43.59113052045136,231.8230639543391,8.51464348735301,4.869831220592673E10
Russian Federation,Hops,3.8225271038656587,-0.5718903180908427,0.10798494909647285,4.104674311061221E7
Burkina Faso,Pulses nes,27.015492266971517,11.990406922023707,0.42214827805260113,6.299047621981556E7
Kenya,Spices nes,18.212206001621713,8.1127388224155,0.32812526352713833,4.327006325493726E7
Germany,Onions shallots green,153.65051495369838,23.5348402015655,2.4738918115294215,1.5163201487838605E11
Myanmar,Cereals Rice Milled Eqv,75.11228507630864,10.183531183498737,0.4457687481303965,4.782347092529898E7
Comoros,Oilcrops Cake Equivalent,13.51102147553765,2.468625311596012,0.09760985957196483,2687274.925209187
Cabo Verde,Oilcrops Oil Equivalent,5.913614073951588,4.219350303535344,0.18292254461842075,1.4028138078593038E7
Republic of Korea,Leeks other alliaceous vegetables,364.73443005179433,34.86303705488631,2.9246399670269168,1.446171404053479E11
Timor-Leste,Oilcrops,153.64633063163737,32.380313453016406,1.286147907867455,1.215836237717427E9
Democratic People's Republic of Korea,Oilcrops Cake Equivalent,28.66093349770255,2.034574173302695,0.3262162745269339,3.541547939039008E7
Dominican Republic,Broad beans horse beans dry,46.417231891796156,9.430148642282234,0.3826311656687598,3.5743632513549834E7
Australia,Quinces,42.04086743979913,24.327873587158425,1.1212685082333937,1.931379384790367E10
Hungary,Spices nes,20.926766942238512,4.50830186942641,0.4252141223637849,2.7418692224902135E8
Bolivia (Plurinational State of),Sesame seed,13.273389581244547,3.0460979375388906,0.146555854816473,5.144827175936776E7
Morocco,Fruit Primary,145.19369311154236,110.11769249047158,6.198191633926415,1.7918123296778862E10
Jordan,Fruit fresh nes,28.956749830008867,65.95237026399823,3.4591232005050436,6.381678969261459E9
Austria,Maize green,256.3144596132648,19.107736856499905,2.6438062830051203,2.248264192400143E10
Ukraine,Cereals nes,14.05220673124304,2.8425746144032265,0.31165844814547594,2.765658725430381E8
North Macedonia,Peas green,19.58185297820113,3.8825344803020267,0.37908291254628035,3.9959432762344027E8
Georgia,Spices nes,16.575609284161494,1.5239507672790493,0.21696101175899146,1.523169568907834E8
Jordan,Oilcrops Oil Equivalent,1.191311290085956,2.6871888844572287,0.14072670280770508,1.1009444492732339E7
Lithuania,Apples,41.838278858138004,5.480085764017419,0.7624314082709803,1.7803971136085932E9
Montenegro,Plums and sloes,246.6589427522195,26.533317612834374,2.683136860194667,1.7143878337884348E11
Ireland,Oats,194.02008912262107,18.69484292330032,1.9653924212665912,1.3721328246137018E9
Ireland,Barley,196.83018831597357,18.96453967447644,2.003999830686238,1.2689540732217627E9
Azerbaijan,Raspberries,29.342178299613426,9.84410542077314,0.8416133085824845,2.2171183823475256E9
Montenegro,Tobacco unmanufactured,12.467888677732955,1.3109789821171347,0.13233311024197886,4.0899604468284994E8
Algeria,Beans green,13.074958523966934,42.44094506373603,1.8477874726000598,1.6147015209097846E9
France,Citrus Fruit Total,315.15309055606036,49.82243721528069,4.5075459240577285,8.73300452662542E9
Austria,Vegetables fresh nes,1077.4836887943634,76.94599561728661,11.433316375830042,4.193140264246163E10
Guyana,Sweet potatoes,174.41374553667407,23.539011345642294,0.9059196571970828,7.951970547958859E9
Algeria,Seed cotton,1.802062511908003,5.819518576931968,0.2559715764345518,3.1879737710210346E7
Bulgaria,Vetches,15.162591591776547,3.5852566282389624,0.32202307338954433,7.488163731974319E7
Guinea,Pulses nes,31.315693559505522,5.840068678617718,0.22443922445305647,9832310.72019322
Republic of Korea,Ramie,36.40421306745682,3.6814315142985894,0.32403995146092895,9.404426045667633E7
Czechia,Grapes,49.0280127084106,7.444883622061767,0.8725237200199369,2.274484877033431E9
C�te d'Ivoire,Fruit citrus nes,404.2059529017123,93.50393851480166,3.5415349176351136,3.658153606683167E9
Madagascar,Cinnamon cannella,72.2679492370822,13.637910561820084,0.5967771344233473,9.21665325226082E7
Greece,Garlic,135.45166860050347,40.483675113280626,2.680943491421492,2.994874870454241E9
Turkmenistan,Cabbages and other brassicas,34.68066479151616,43.00838880155144,2.6948038077984817,2.1233606460509136E10
Nicaragua,Yams,363.0263890591276,46.02923865332998,1.8011176705123595,3.3971377876528225E9
Greece,Pulses Total,30.505823753890688,9.096018543020044,0.6018105959825746,1.542746615303459E8
Lao People's Democratic Republic,Seed cotton,86.22085344191804,14.282966509471295,0.5983450057152502,1.043817568651698E8
Kyrgyzstan,Nuts nes,7.751168213385144,0.6661817643957044,0.2494108648606383,1.718139852165574E8
Iran (Islamic Republic of),Oilcrops,24.171136633627867,24.838952933407267,1.424045016180522,1.0762290778398008E9
Samoa,Taro cocoyam,207.3334461553558,23.48867091557291,0.8740301633848302,3.0591513964197063E8
Peru,Cereals Total,103.4971324766901,16.190777389024515,0.8124888162762179,1.8612284814251095E8
Kenya,Potatoes,227.6275173990879,101.17653722399217,4.082208123479647,8.634236450034527E9
Czechia,Potatoes,230.2177773750582,34.39233806785047,4.0410245160617,4.786930847003062E10
Poland,Walnuts with shell,18.12545964560519,3.047046300250848,0.3659136547312977,3.5720022866032946E8
Algeria,Triticale,1.6420268416370223,5.470753252466742,0.23656772141897403,3.7470733370584315E8
Morocco,Oilcrops Cake Equivalent,4.694737967611431,3.551397642408793,0.19826118550766866,1.84981586989918E7
Zimbabwe,Jute,15.411537308662822,6.2350110155944485,0.2886936830928571,3.1850422931609888E7
Sweden,Strawberries,56.99516689808872,2.7662587511993877,1.029160070295051,2.2080516603232126E9
Saudi Arabia,Oilcrops,3.664875487374849,15.154300591121036,0.601526294007871,2.0678185731192252E8
Sweden,Vegetables Primary,384.8284601675508,15.491785692748678,7.193854917213189,2.078912222946772E10
Bulgaria,Peppermint,43.872154960218445,10.122886872119086,0.8881358303634401,1.521224785191294E10
Iran (Islamic Republic of),Oilcrops Cake Equivalent,4.685846822930655,4.888320162472558,0.2755363258776672,3.597032052235128E7
Uzbekistan,Garlic,38.29171838355451,27.843576840593908,2.1807716395995547,3.2092117918338966E10
Zimbabwe,Oats,28.610262977691352,11.966177578568844,0.5472351449434818,2.9177795805746794E8
China,Oilcrops Oil Equivalent,8.000030860369927,1.1234530286922797,0.1655280515410558,1.3035100015040457E7
Chile,Lettuce and chicory,316.9654186428677,44.1045289951289,5.482882576805741,1.1663165660010588E10
Syrian Arab Republic,Olives,12.529236269661542,9.278082085856179,0.5127885553348532,1.2873640696704146E8
Mali,Pulses Total,7.677051140287441,8.021224049456356,0.2794491815087345,5.5696577581328936E7
Bangladesh,Spinach,195.07708009737738,24.118597260234406,0.9576839476221781,6.788390124853109E7
Barbados,Cassava,956.4821513760272,145.66083907425005,5.561919740204484,6.85910875681331E9
Poland,Broad beans horse beans dry,7.873999763227805,1.303787350895012,0.1525016807197771,1.9006169151080862E8
Libya,Onions dry,24.844822073859284,140.50106693202528,6.27894809215125,2.028864204424846E10
Mauritania,Coarse Grain Total,1.5805067107236332,5.460912722601429,0.19604030509846893,1.8166692523160998E7
Egypt,Linseed,2.2527351766550963,14.722129194418097,0.6489482817361658,1.9288651437224597E8
Iraq,Millet,6.180095254054127,8.615116456497976,0.3983091508629852,7.100240974742962E7
Netherlands,Plums and sloes,208.40059974430412,31.921444325002955,3.125636406543097,1.5890961952293762E10
New Zealand,Citrus Fruit Total,504.6895644910619,37.212402290847336,3.5669009953607005,2.8960033689388514E9
Suriname,Fruit citrus nes,233.1445956408652,31.822542673126023,1.2196439480912942,1.3796042417415624E9
Lebanon,Chillies and peppers green,217.77751778544308,75.21351034820108,4.565850300027021,4.312035550958424E10
Jordan,Pulses Total,3.6842584661435693,8.195757693756438,0.4295118859849823,1.143573683001599E8
Romania,Anise badian fennel coriander,8.462245437963736,1.672996703969657,0.16969703082643425,5.505527517837329E7
Tuvalu,Coconuts,41.34213613866115,4.938607574099674,0.1750910622226787,5369208.376782806
Sierra Leone,Oilcrops,167.2305256545561,20.857950851235486,0.804159701100562,3.798517458263897E8
Serbia,Garlic,10.469818023881107,1.9084121014511537,0.1710512334799865,7.125488802902803E8
United Kingdom of Great Britain and Northern Ireland,Oilcrops Oil Equivalent,43.39628569990069,3.66895229235639,0.4219463898270845,5.5257261583771236E7
Nigeria,Plantains and others,207.084981535913,59.47388970308938,2.2027668681673185,1.4499888130326817E9
Serbia,Berries nes,16.70666319242855,3.0535470053558487,0.2731979412603429,1.8011312726054428E9
Angola,Citrus Fruit Total,209.0721354491884,56.354113313991206,2.5777276381320817,2.413370746230037E9
Burkina Faso,Mangoes mangosteens guavas,82.95727459537898,37.082939070369164,1.2930700966077375,2.514842492742936E9
Lithuania,Pulses nes,18.648343818043614,2.422709521523568,0.34427809779430824,3.456217591742531E8
Niger,Vegetables Primary,88.59400153475666,164.5617621037047,5.989888292069018,1.5899713898078398E10
Norway,Leeks other alliaceous vegetables,688.2072184232657,9.613949951792296,7.974999588008461,2.642823137267699E10
Serbia,Cherries,11.631544733323633,2.1307230369240773,0.1906425854217847,8.831338873574542E8
Lao People's Democratic Republic,Cereals Total,92.9328559213653,15.328072769371978,0.6400827374153067,1.625712583299429E8
Barbados,Oilcrops Cake Equivalent,7.88730061592767,1.1364446281496001,0.042823997266317436,1645242.6218769206
Solomon Islands,Rice paddy,113.27684208274043,11.263258240966763,0.4371701915351286,9.847231393932323E7
Kazakhstan,Cabbages and other brassicas,77.10861925165467,24.984428729895786,3.785876816591599,4.129515400412137E10
Greece,Fruit fresh nes,46.271989699732465,14.376581350500059,0.9442784936324701,1.367667895756305E9
Turkey,Citrus Fruit Total,426.2295598914416,106.07358231809128,9.042388430547286,3.536773620651209E10
New Zealand,Apples,1536.6358947085205,114.4990918855121,10.921383419907322,2.485430249989917E10
Lebanon,Lentils,25.652757996694355,8.370558309594811,0.5174845137208547,1.2826713710449174E8
Turkey,Onions dry,360.442726851922,90.16467461236677,7.64322160473617,2.8100475442291744E10
Viet Nam,Coconuts,233.80519235930737,37.71715748179695,1.5418647517157793,6.756135102121513E8
Tunisia,Linseed,13.989628723390313,14.067848398801061,0.7017224537568322,2.3739451868089116E8
Benin,Fibre Crops Primary,11.917683734787927,3.9183134524382113,0.14114747891325502,8542337.144294301
Belgium,Asparagus,63.260822349914996,9.044896935951728,0.8512372689295898,5.027119068661807E9
Jamaica,Tomatoes,538.5802023118922,78.46257315345396,3.0979769418860994,2.1129950042075107E9
Saint Lucia,Plantains and others,128.96819562519755,17.509561883865434,0.6608348130748533,1.6618056591884577E8
Morocco,Sugar cane,506.5089523998759,404.4511968267271,22.437087775733037,4.136317885126313E11
Colombia,Plantains and others,269.5068822701896,30.488235813374494,1.2316153892596386,1.6398739378523546E8
Guinea,Cashew nuts with shell,25.151514298204177,4.726618033402312,0.1805150239113126,3.1285580099599276E7
Austria,Tobacco unmanufactured,69.871475821779,4.995065869083001,0.7451585999493361,1.924474826022693E8
Venezuela (Bolivarian Republic of),Beans dry,25.737059861178274,4.0524412895034985,0.15795582824918591,5121364.214299506
Madagascar,Fruit Primary,225.26819556953177,42.60265760576662,1.8686300308125103,7.65251264402534E8
Thailand,Sisal,22.540817470606815,4.335143856027862,0.1646780811723538,8735206.223556653
Uzbekistan,Coarse Grain Total,7.979444612576982,6.044019422922761,0.46872341445145815,6.361473619159606E8
Mozambique,Mangoes mangosteens guavas,219.86054916037028,64.37669642874503,2.7041602028506353,2.336223367928226E9
Paraguay,Tomatoes,970.4958603865841,244.04135062349772,10.39629429061948,3.675443889877376E10
Indonesia,Eggplants aubergines,185.65529969792448,20.606047249562305,0.787658805794135,5.597034615730639E8
Barbados,Groundnuts with shell,57.874894248002725,8.384547876164456,0.3156022629922768,1.0150930368223774E8
Colombia,Chick peas,17.24878890340897,2.026035624970097,0.08210377265972894,2104491.255103133
Italy,Groundnuts with shell,56.05123414304313,9.516306733272014,0.7657493277671528,5.094765933670916E8
Myanmar,Cassava,477.19142287022424,64.14826727949229,2.817064156773211,1.0416167142425301E9
Albania,Coarse Grain Total,86.77493102570094,12.74885217653002,1.094461089584917,5.235723002630837E8
Turkey,Oats,36.7643682380461,9.118323317082655,0.7787558181526665,2.5401911871571115E8
Morocco,Oilcrops,12.212269551929076,9.117303129736962,0.5092024078397811,1.1858651532621203E8
Malawi,Maize,44.79328299299954,10.806745789764111,0.49260481698606634,8.582190056188037E7
Germany,Vegetables leguminous nes,272.74501268355436,39.19897859312121,4.506845028257935,8.972488497675617E9
Seychelles,Roots and Tubers Total,362.8838878042866,72.98588854801048,2.682206436288826,2.5899802919651723E9
Jamaica,Sisal,22.82508377923185,3.337471802808305,0.13187820513236032,3663379.128475697
Malaysia,Cashew nuts with shell,69.72593748105166,7.321890053229106,0.2852075473740776,3535659.0519324588
Cabo Verde,Maize,5.857259102177124,4.129208591722673,0.17917561638877944,1.6883536481007677E7
Japan,Fibre Crops Primary,26.694141837576957,2.267046547656493,0.19349576913297525,1.3323197155821484E7
Cameroon,Pumpkins squash and gourds,25.95492049309218,5.155512365471032,0.2041430759229894,6.676117305908228E7
Bahamas,Lemons and limes,538.1597780059195,127.62541860813211,5.012876123624846,3.2983123455882965E10
Afghanistan,Wheat,13.783521080083933,7.479656079617021,0.5629360279235628,1.4471842422343585E8
Bulgaria,Chillies and peppers green,292.74162828393935,68.64966005194138,6.235677733266444,1.5958185592627329E10
Poland,Vetches,24.498744085592065,3.921462571080137,0.48364507530673356,1.0054482625906165E8
Senegal,Roots and Tubers Total,129.01655693255873,60.11033025007275,2.130170825005671,2.0188203565854793E9
Bahamas,Maize,81.0471828083865,19.14620615685657,0.7558714365117499,4.315285377465515E8
Sri Lanka,Sweet potatoes,253.49532252387039,52.798133576457566,1.939545347347703,1.0458970138882204E9
Indonesia,Pulses nes,21.755974988280535,2.515035993484984,0.09685126283747536,748608.6268209855
Dominican Republic,Potatoes,497.646753820876,97.72027881826304,3.9688309303623903,5.811752503841059E9
China,Lettuce and chicory,466.6730287902775,64.39865079118398,9.687385643343948,3.813213038328287E10
Romania,Rice paddy,63.75760369210645,12.269197891356955,1.2810737598794053,7.420490757121322E8
Sudan,Pumpkins squash and gourds,6.394203846762122,4.205776085430232,0.1513036061704213,2.7648944343653816E10
Italy,Triticale,19.949557185482202,3.643764433334401,0.28494995264715517,1.193620373172439E9
Poland,Pumpkins squash and gourds,214.48632507502617,35.162845100760826,4.160230936627077,4.252178499337048E10
Rwanda,Pyrethrum dried,16.48894022023363,3.1030040152401566,0.16314806859714606,7502359.731317073
Canada,Rapeseed,21.79476080616196,-4.058269485126414,0.5821979458420631,1.5044837300754645E8
Haiti,Onions dry,200.0846158262899,40.1395751946645,1.6095162377835668,5.569702988436224E8
Brazil,Castor oil seed,29.23672155812876,4.939738258710016,0.19758363872641185,9746870.045786845
Slovenia,Roots and Tubers Total,362.8395003042793,35.12398412740744,3.4874044875666557,2.8049351175131172E10
Fiji,Cereals Rice Milled Eqv,59.942848722140894,6.714878781810984,0.2764940746720232,8016325.940366034
